institution_id,institution_name,country,region,institution_type,institution_size,funding_type,survey_quarter,year,primary_discipline_focus,policy_stance,ai_adoption_rate,policy_maturity_score,faculty_training_hours,student_ai_literacy_index,integrity_incident_rate,learning_outcome_delta,ai_tool_diversity,infrastructure_readiness,research_output_ai_pct,student_satisfaction_score,annual_it_budget_usd,faculty_count,adoption_tier,readiness_category,training_investment_per_faculty,risk_adjusted_adoption
INST_01895,University of Willowdale [VIE-1895],Vietnam,Asia Pacific,Research University,Very Large (>30K),Private,2024-Q1,2024,STEM,Permissive,75.3,3.24,55.7,93.4,22.98,13.31,8,7.28,65.0,3.53,21656089,4252,High (>45%),Advanced,254.66,48.79
INST_01896,Maplewood University College [RWA-1896],Rwanda,Africa,Teaching University,Very Large (>30K),Mixed,2024-Q1,2024,STEM,Cautious,23.09,3.0,19.2,37.0,9.68,15.74,4,4.92,6.81,3.37,7479015,5688,Medium (20-45%),Developing,65.74,13.85
INST_01897,University of Willowdale [BRA-1897],Brazil,Latin America,Teaching University,Medium (5K-15K),Public,2023-Q3,2023,Humanities,Integrated,30.46,3.57,22.0,62.0,8.41,22.02,4,5.59,5.68,4.51,1462799,471,Medium (20-45%),Developing,155.29,21.75
INST_01898,Central Stonegate Research University [KEN-1898],Kenya,Africa,Research University,Very Large (>30K),Mixed,2024-Q3,2024,STEM,Permissive,75.69,3.26,18.0,77.2,48.0,1.81,10,5.46,65.0,2.99,10211673,2069,High (>45%),Developing,246.78,49.35
INST_01899,University of Bridgeport [NIG-1899],Nigeria,Africa,Research University,Very Large (>30K),Public,2023-Q2,2023,Health Sciences,Integrated,23.91,3.09,17.0,42.2,7.64,15.87,3,5.41,8.87,4.37,7062140,6978,Medium (20-45%),Developing,50.6,14.78
INST_01900,Southern Bridgeport Academic University [SAU-1900],Saudi Arabia,Middle East,Teaching University,Medium (5K-15K),Public,2024-Q4,2024,STEM,Integrated,60.63,4.93,27.8,69.0,18.24,17.09,10,9.16,19.91,4.32,3330500,301,High (>45%),Advanced,553.24,59.78
INST_01901,Maplewood Teaching Academic University [NIG-1901],Nigeria,Africa,Teaching University,Large (15K-30K),Public,2024-Q4,2024,Social Sciences,Cautious,43.92,3.46,26.4,62.3,18.76,9.49,8,5.8,12.4,3.4,2045580,409,Medium (20-45%),Developing,250.07,30.39
INST_01902,Greendale Community Community College [ITA-1902],Italy,Europe,Community College,Medium (5K-15K),Public,2023-Q4,2023,Humanities,Permissive,36.4,3.2,22.1,65.9,14.75,8.22,8,7.24,2.4,3.96,1526698,378,Medium (20-45%),Advanced,201.94,23.3
INST_01903,Westbrook Liberal Institute [CHI-1903],Chile,Latin America,Liberal Arts College,Small (<5K),Public,2024-Q1,2024,Business,Cautious,28.96,3.22,27.2,75.9,20.43,4.86,3,5.24,6.55,3.36,2517976,114,Medium (20-45%),Developing,1104.38,18.65
INST_01904,Northgate Community Institute [CZE-1904],Czech Republic,Europe,Community College,Medium (5K-15K),Public,2023-Q4,2023,Social Sciences,Cautious,22.34,3.09,24.2,62.7,8.41,17.03,3,8.45,0.86,3.56,1658483,199,Medium (20-45%),Advanced,416.7,13.81
INST_01905,University of Riverside [CHI-1905],China,Asia Pacific,Teaching University,Large (15K-30K),Private,2024-Q1,2024,Humanities,Cautious,36.21,3.56,32.4,76.0,17.04,18.09,6,8.66,9.97,3.53,8098025,988,Medium (20-45%),Advanced,409.82,25.78
INST_01906,University of Harborview [NEW-1906],New Zealand,Asia Pacific,Technical Institute,Small (<5K),Private,2024-Q2,2024,STEM,Integrated,58.94,3.57,42.9,94.0,6.49,23.8,9,7.22,32.49,4.85,2309056,114,High (>45%),Advanced,1012.74,42.08
INST_01907,University of Oakville [COL-1907],Colombia,Latin America,Technical Institute,Medium (5K-15K),Public,2024-Q1,2024,STEM,Permissive,58.49,2.55,22.9,77.9,38.47,8.86,7,5.06,35.66,3.28,1663143,263,High (>45%),Developing,316.19,29.83
INST_01908,Imperial Fairview University [SOU-1908],South Africa,Africa,Research University,Large (15K-30K),Public,2024-Q1,2024,Health Sciences,Integrated,59.93,3.62,29.3,63.3,9.21,15.55,4,5.04,36.78,3.58,5257532,1212,High (>45%),Developing,216.89,43.39
INST_01909,Willowdale Tech [SAU-1909],Saudi Arabia,Middle East,Technical Institute,Small (<5K),Private,2024-Q3,2024,STEM,Integrated,82.0,4.48,37.4,96.1,4.63,25.11,9,6.93,55.6,4.63,3544667,179,High (>45%),Developing,990.13,73.47
INST_01910,Southport Technical Technical University [COL-1910],Colombia,Latin America,Technical Institute,Large (15K-30K),Public,2024-Q4,2024,STEM,Integrated,72.53,3.55,40.5,86.8,8.96,19.8,10,5.61,44.72,4.17,3741705,748,High (>45%),Developing,250.11,51.5
INST_01911,Clearwater Institute [FIN-1911],Finland,Europe,Community College,Small (<5K),Private,2023-Q1,2023,Health Sciences,Restrictive,13.9,2.35,13.7,66.5,4.56,-0.19,2,7.05,0.49,3.36,1579693,137,Low (0-20%),Advanced,576.53,6.53
INST_01912,University of Maplewood [PER-1912],Peru,Latin America,Teaching University,Medium (5K-15K),Private,2023-Q3,2023,Social Sciences,Permissive,34.86,2.57,18.0,63.0,23.77,10.73,5,4.84,5.47,3.08,2591987,334,Medium (20-45%),Developing,388.02,17.92
INST_01913,Hillcrest Teaching State University [FRA-1913],France,Europe,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,Business,Integrated,64.56,4.28,29.3,98.0,15.61,14.91,10,7.27,16.07,4.35,3900221,152,High (>45%),Advanced,1282.97,55.26
INST_01914,Crestmont Teaching University [MOR-1914],Morocco,Africa,Teaching University,Medium (5K-15K),Mixed,2024-Q2,2024,Multidisciplinary,Integrated,46.53,3.79,28.6,69.7,14.55,6.61,7,4.99,18.47,3.69,960371,344,High (>45%),Developing,139.59,35.27
INST_01915,Lake Maplewood Institute [JAP-1915],Japan,Asia Pacific,Liberal Arts College,Large (15K-30K),Mixed,2023-Q1,2023,Business,Cautious,21.87,2.9,17.5,63.7,13.47,3.63,3,6.59,1.83,3.59,5681517,1387,Medium (20-45%),Developing,204.81,12.68
INST_01916,Regional Silverton Academic University [MOR-1916],Morocco,Africa,Teaching University,Medium (5K-15K),Public,2023-Q1,2023,Business,Cautious,6.65,2.39,10.5,44.0,23.56,1.43,1,4.52,0.37,2.72,1017514,195,Low (0-20%),Developing,260.9,3.18
INST_01917,University of Harborview [MAL-1917],Malaysia,Asia Pacific,Teaching University,Medium (5K-15K),Private,2024-Q3,2024,STEM,Integrated,63.59,4.24,46.5,98.0,7.19,29.59,6,7.79,22.26,4.81,2977019,374,High (>45%),Advanced,398.0,53.92
INST_01918,Lake Clearwater Institute [MEX-1918],Mexico,North America,Liberal Arts College,Medium (5K-15K),Public,2024-Q1,2024,Humanities,Cautious,36.45,3.47,27.5,96.5,9.64,16.33,4,7.33,10.57,3.89,3818771,481,Medium (20-45%),Advanced,396.96,25.3
INST_01919,Ashford Research University [NIG-1919],Nigeria,Africa,Research University,Very Large (>30K),Private,2024-Q4,2024,Multidisciplinary,Permissive,82.0,3.27,37.9,97.7,27.73,17.14,10,5.47,65.0,3.35,16087305,4475,High (>45%),Developing,179.75,53.63
INST_01920,Metro Westbrook Community College [MEX-1920],Mexico,North America,Community College,Small (<5K),Private,2024-Q3,2024,STEM,Restrictive,15.97,3.52,28.1,83.1,19.68,1.86,7,7.52,1.08,3.87,1951869,166,Low (0-20%),Advanced,587.91,11.24
INST_01921,Southport Academy [BEL-1921],Belgium,Europe,Liberal Arts College,Small (<5K),Public,2024-Q2,2024,Social Sciences,Restrictive,19.82,3.35,36.9,92.3,7.1,19.75,5,7.2,4.35,3.41,1254160,112,Low (0-20%),Advanced,559.89,13.28
INST_01922,University of Clearwater [ARG-1922],Argentina,Latin America,Research University,Large (15K-30K),Public,2023-Q1,2023,STEM,Integrated,28.75,3.12,26.5,48.2,7.28,12.48,4,5.8,9.45,3.96,7842524,1285,Medium (20-45%),Developing,305.16,17.94
INST_01923,University of Oakville [AUS-1923],Australia,Asia Pacific,Teaching University,Small (<5K),Private,2024-Q4,2024,Social Sciences,Cautious,54.13,3.34,33.9,89.5,28.79,13.4,10,7.46,24.31,3.71,3398543,123,High (>45%),Advanced,1381.52,36.16
INST_01924,Valley Maplewood Institute [OMA-1924],Oman,Middle East,Liberal Arts College,Small (<5K),Private,2024-Q2,2024,Humanities,Permissive,53.26,3.2,19.5,86.2,27.66,11.0,7,7.14,8.6,3.49,2457992,137,High (>45%),Advanced,897.08,34.09
INST_01925,Harborview College [PER-1925],Peru,Latin America,Community College,Medium (5K-15K),Private,2023-Q3,2023,Social Sciences,Restrictive,11.62,2.64,16.6,35.9,10.95,2.61,1,5.57,0.46,2.61,779141,496,Low (0-20%),Developing,78.54,6.14
INST_01926,Community Thornbury Community College [TUR-1926],Turkey,Middle East,Community College,Large (15K-30K),Private,2023-Q2,2023,Business,Permissive,14.99,2.92,19.8,40.1,16.39,8.96,1,7.58,0.59,4.15,4735340,1122,Low (0-20%),Advanced,211.02,8.75
INST_01927,Eastern Fairview University College [AUS-1927],Austria,Europe,Teaching University,Small (<5K),Public,2024-Q3,2024,Health Sciences,Cautious,48.96,3.88,47.2,98.0,6.38,16.24,8,7.34,9.86,3.32,2061877,103,High (>45%),Advanced,1000.91,37.99
INST_01928,University of Hillcrest [PHI-1928],Philippines,Asia Pacific,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,STEM,Cautious,34.94,3.72,31.9,78.9,14.26,9.76,9,7.05,13.82,3.6,3652597,170,Medium (20-45%),Advanced,1074.29,26.0
INST_01929,Lake Meadowbrook Liberal Arts College [IND-1929],India,Asia Pacific,Liberal Arts College,Medium (5K-15K),Mixed,2024-Q1,2024,Social Sciences,Cautious,30.69,3.59,28.4,83.0,13.92,18.29,4,7.6,4.35,3.65,2505427,217,Medium (20-45%),Advanced,577.29,22.04
INST_01930,Lakewood Research University [FRA-1930],France,Europe,Research University,Very Large (>30K),Private,2023-Q3,2023,Health Sciences,Permissive,66.22,2.81,41.8,86.4,25.73,19.69,8,7.02,29.11,3.56,55284556,3054,High (>45%),Advanced,905.12,37.22
INST_01931,Meadowbrook Teaching State University [SOU-1931],South Korea,Asia Pacific,Teaching University,Small (<5K),Mixed,2023-Q1,2023,Humanities,Cautious,24.2,3.15,26.0,69.1,18.02,0.72,3,7.06,2.07,3.23,1870524,145,Medium (20-45%),Advanced,645.01,15.25
INST_01932,University of Crestmont [POL-1932],Poland,Europe,Teaching University,Small (<5K),Private,2023-Q2,2023,Health Sciences,Cautious,23.17,3.25,21.6,79.3,17.08,7.65,4,8.26,3.45,3.56,2442175,81,Medium (20-45%),Advanced,1507.52,15.06
INST_01933,University of Lakewood [JAP-1933],Japan,Asia Pacific,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,STEM,Cautious,40.15,4.03,35.4,82.7,12.52,20.83,7,8.25,13.88,4.1,2809299,246,Medium (20-45%),Advanced,571.0,32.36
INST_01934,Imperial Fairview University [SWE-1934],Sweden,Europe,Research University,Very Large (>30K),Private,2023-Q1,2023,STEM,Cautious,37.38,3.02,47.7,90.9,9.05,16.66,3,7.47,11.6,3.65,43410529,1676,Medium (20-45%),Advanced,1295.06,22.58
INST_01935,Greendale Community College [POL-1935],Poland,Europe,Community College,Medium (5K-15K),Private,2024-Q1,2024,Health Sciences,Integrated,27.72,4.46,30.5,70.1,6.2,19.47,4,8.74,2.22,4.05,2721966,146,Medium (20-45%),Advanced,932.18,24.73
INST_01936,Ashford Community College [NEW-1936],New Zealand,Asia Pacific,Community College,Small (<5K),Public,2024-Q2,2024,Business,Integrated,42.17,3.79,25.4,67.3,10.77,12.22,8,7.02,4.62,4.05,733000,75,Medium (20-45%),Advanced,488.67,31.96
INST_01937,Clearwater Teaching University College [AUS-1937],Australia,Asia Pacific,Teaching University,Small (<5K),Public,2024-Q2,2024,Social Sciences,Permissive,61.07,3.16,30.8,71.3,31.45,13.29,6,6.54,14.29,3.46,2333547,119,High (>45%),Developing,980.48,38.6
INST_01938,Crestmont Community Community College [BRA-1938],Brazil,Latin America,Community College,Small (<5K),Public,2023-Q4,2023,Humanities,Cautious,13.73,2.67,15.9,52.3,15.42,8.51,3,4.99,0.61,3.53,500952,55,Low (0-20%),Developing,455.41,7.33
INST_01939,Applied Crestmont Institute of Technology [DEN-1939],Denmark,Europe,Technical Institute,Medium (5K-15K),Private,2023-Q4,2023,Humanities,Cautious,38.43,2.77,36.3,81.0,13.08,18.19,4,7.48,16.92,4.07,5245863,443,Medium (20-45%),Advanced,592.08,21.29
INST_01940,Springdale Teaching University College [ITA-1940],Italy,Europe,Teaching University,Medium (5K-15K),Private,2023-Q4,2023,Health Sciences,Integrated,46.19,3.95,41.7,78.1,12.51,25.98,5,8.38,10.29,5.0,5904612,222,High (>45%),Advanced,1329.87,36.49
INST_01941,Eastfield Community College [VIE-1941],Vietnam,Asia Pacific,Community College,Small (<5K),Private,2024-Q3,2024,Business,Integrated,46.88,3.89,28.7,80.2,12.36,27.33,8,7.01,3.44,4.29,1519277,107,High (>45%),Advanced,709.94,36.47
INST_01942,University of Eastfield [ARG-1942],Argentina,Latin America,Technical Institute,Large (15K-30K),Public,2023-Q2,2023,Multidisciplinary,Permissive,30.12,2.57,19.3,58.5,18.14,16.22,2,5.06,7.5,3.64,3891722,1162,Medium (20-45%),Developing,167.46,15.48
INST_01943,Bridgeport Research University of Technology [BRA-1943],Brazil,Latin America,Research University,Very Large (>30K),Mixed,2024-Q3,2024,Social Sciences,Permissive,73.85,3.23,39.3,97.8,48.0,1.29,12,6.22,65.0,3.17,20517322,3716,High (>45%),Developing,276.07,47.71
INST_01944,Riverside Teaching University [BRA-1944],Brazil,Latin America,Teaching University,Very Large (>30K),Public,2024-Q2,2024,Social Sciences,Restrictive,17.66,2.87,12.6,69.8,9.65,-2.95,4,5.95,5.76,2.9,7404094,1618,Low (0-20%),Developing,228.8,10.14
INST_01945,University of Thornbury [CHI-1945],Chile,Latin America,Liberal Arts College,Small (<5K),Private,2024-Q4,2024,STEM,Integrated,49.0,4.26,37.5,78.5,3.46,17.51,10,6.44,14.43,4.12,1802628,58,High (>45%),Developing,1553.99,41.75
INST_01946,Kingswood Technical Center [KUW-1946],Kuwait,Middle East,Community College,Medium (5K-15K),Private,2024-Q4,2024,Social Sciences,Integrated,55.7,4.32,38.4,80.1,5.58,13.32,9,7.72,8.44,4.54,4597555,172,High (>45%),Advanced,1336.5,48.12
INST_01947,Oakville Community Technical Center [VIE-1947],Vietnam,Asia Pacific,Community College,Small (<5K),Public,2023-Q2,2023,Humanities,Cautious,14.58,3.09,11.7,47.5,20.46,10.26,3,7.3,0.51,3.52,585515,162,Low (0-20%),Advanced,180.71,9.01
INST_01948,Ashford University [PER-1948],Peru,Latin America,Teaching University,Small (<5K),Public,2024-Q2,2024,Multidisciplinary,Cautious,29.75,3.21,31.7,74.3,15.62,6.17,6,6.13,11.53,3.45,737211,122,Medium (20-45%),Developing,302.14,19.1
INST_01949,University of Greendale [HON-1949],Hong Kong,Asia Pacific,Technical Institute,Small (<5K),Public,2024-Q4,2024,STEM,Restrictive,34.79,3.62,46.7,89.2,5.86,14.84,6,8.12,18.13,3.48,1218900,92,Medium (20-45%),Advanced,662.45,25.19
INST_01950,Crestmont Academic University [IRE-1950],Ireland,Europe,Teaching University,Large (15K-30K),Public,2023-Q4,2023,Health Sciences,Cautious,24.57,3.32,34.9,83.0,8.4,15.93,3,7.77,6.68,4.24,8110610,462,Medium (20-45%),Advanced,877.77,16.31
INST_01951,Capital Cedarville University [SWE-1951],Sweden,Europe,Teaching University,Medium (5K-15K),Public,2024-Q4,2024,STEM,Integrated,66.65,4.31,46.7,93.0,6.68,22.35,8,7.55,24.36,4.57,4701831,451,High (>45%),Advanced,521.27,57.45
INST_01952,Silverton College [BEL-1952],Belgium,Europe,Liberal Arts College,Medium (5K-15K),Private,2023-Q2,2023,Social Sciences,Permissive,28.94,2.66,33.1,76.1,18.34,16.37,4,7.1,2.61,4.08,4515713,311,Medium (20-45%),Advanced,726.0,15.4
INST_01953,Crestmont Teaching State University [IND-1953],Indonesia,Asia Pacific,Teaching University,Large (15K-30K),Public,2024-Q1,2024,Health Sciences,Cautious,35.8,3.36,24.7,72.8,19.58,8.99,6,7.84,8.73,3.7,7601843,391,Medium (20-45%),Advanced,972.1,24.06
INST_01954,Eastfield Teaching State University [SAU-1954],Saudi Arabia,Middle East,Teaching University,Medium (5K-15K),Public,2024-Q3,2024,STEM,Cautious,41.05,3.77,34.8,80.1,12.54,14.07,5,8.18,12.29,4.1,4009487,464,Medium (20-45%),Advanced,432.06,30.95
INST_01955,University of Springdale [AUS-1955],Australia,Asia Pacific,Liberal Arts College,Large (15K-30K),Public,2024-Q2,2024,Humanities,Permissive,43.34,2.86,33.1,89.7,24.29,10.74,7,6.94,8.71,3.6,6485150,1118,Medium (20-45%),Developing,290.03,24.79
INST_01956,Hillcrest Institute of Science [ARG-1956],Argentina,Latin America,Research University,Very Large (>30K),Public,2023-Q1,2023,Health Sciences,Restrictive,15.19,3.12,22.3,69.0,8.57,8.7,2,6.43,6.17,3.56,13622326,5104,Low (0-20%),Developing,133.45,9.48
INST_01957,Cedarville University College [UNI-1957],United States,North America,Teaching University,Small (<5K),Private,2023-Q4,2023,STEM,Integrated,45.38,4.32,30.3,78.2,7.9,25.42,5,8.35,7.8,5.0,4483742,117,High (>45%),Advanced,1916.13,39.21
INST_01958,Technical Bridgeport Polytechnic [SWI-1958],Switzerland,Europe,Technical Institute,Medium (5K-15K),Public,2023-Q2,2023,Multidisciplinary,Permissive,49.44,2.81,27.9,90.6,37.41,8.55,3,5.83,9.76,3.53,3100591,293,High (>45%),Developing,529.11,27.79
INST_01959,Hillcrest Technical Institute of Technology [CHI-1959],China,Asia Pacific,Technical Institute,Medium (5K-15K),Private,2023-Q4,2023,Business,Cautious,27.79,3.25,29.1,80.4,12.6,15.77,5,6.89,13.88,3.58,3434880,197,Medium (20-45%),Developing,871.8,18.06
INST_01960,Willowdale Liberal Institute [POL-1960],Poland,Europe,Liberal Arts College,Small (<5K),Public,2023-Q1,2023,Humanities,Integrated,29.73,3.26,37.4,80.7,6.72,28.63,2,6.24,2.35,4.56,2199726,124,Medium (20-45%),Developing,886.99,19.38
INST_01961,Thornbury Tech [SAU-1961],Saudi Arabia,Middle East,Technical Institute,Medium (5K-15K),Public,2023-Q1,2023,STEM,Cautious,23.53,3.02,33.0,62.9,17.53,4.82,3,7.46,2.44,3.73,3783762,175,Medium (20-45%),Advanced,1081.07,14.21
INST_01962,Willowdale Polytechnic [SOU-1962],South Africa,Africa,Technical Institute,Medium (5K-15K),Mixed,2023-Q2,2023,Business,Permissive,26.15,2.57,13.0,45.3,35.73,4.3,2,4.07,4.91,2.9,1798849,306,Medium (20-45%),Developing,293.93,13.44
INST_01963,Thornbury College [NET-1963],Netherlands,Europe,Liberal Arts College,Medium (5K-15K),Public,2023-Q3,2023,Social Sciences,Integrated,43.29,3.44,53.1,98.0,2.09,31.44,5,7.09,6.59,4.99,4275981,416,Medium (20-45%),Advanced,513.94,29.78
INST_01964,University of Southport [BRA-1964],Brazil,Latin America,Technical Institute,Medium (5K-15K),Public,2024-Q4,2024,STEM,Cautious,48.28,3.08,26.3,98.0,21.03,4.66,8,5.11,14.43,3.04,2572034,237,High (>45%),Developing,542.62,29.74
INST_01965,Eastfield Polytechnic [SAU-1965],Saudi Arabia,Middle East,Technical Institute,Medium (5K-15K),Public,2023-Q2,2023,Business,Restrictive,13.44,2.45,27.7,65.8,10.86,-1.36,2,6.34,3.81,3.89,2412377,269,Low (0-20%),Developing,448.4,6.59
INST_01966,Oakville Institute [VIE-1966],Vietnam,Asia Pacific,Community College,Medium (5K-15K),Private,2024-Q1,2024,Social Sciences,Permissive,41.31,3.14,19.8,58.2,44.02,2.82,6,6.79,3.78,3.71,2494505,412,Medium (20-45%),Developing,302.73,25.94
INST_01967,Lakewood Academic University [MOR-1967],Morocco,Africa,Teaching University,Small (<5K),Public,2023-Q2,2023,Social Sciences,Cautious,13.15,2.49,11.3,48.8,18.46,1.24,2,4.38,1.78,3.0,968748,57,Low (0-20%),Developing,849.78,6.55
INST_01968,Harborview Liberal Academy [ISR-1968],Israel,Middle East,Liberal Arts College,Small (<5K),Mixed,2024-Q2,2024,Social Sciences,Integrated,63.1,3.93,39.5,98.0,7.19,25.81,10,7.4,11.45,4.43,1545373,164,High (>45%),Advanced,471.15,49.6
INST_01969,Clearwater State University [COL-1969],Colombia,Latin America,Teaching University,Medium (5K-15K),Public,2023-Q1,2023,STEM,Cautious,12.32,2.56,15.2,45.6,15.31,6.62,2,5.43,1.2,3.3,1995241,503,Low (0-20%),Developing,198.33,6.31
INST_01970,University of Clearwater [TAN-1970],Tanzania,Africa,Teaching University,Medium (5K-15K),Public,2023-Q2,2023,STEM,Permissive,13.85,2.3,9.4,40.2,17.27,10.68,3,4.57,2.31,3.13,576617,174,Low (0-20%),Developing,165.69,6.37
INST_01971,University of Willowdale [VIE-1971],Vietnam,Asia Pacific,Technical Institute,Large (15K-30K),Mixed,2024-Q4,2024,STEM,Integrated,82.0,4.76,56.3,98.0,7.44,22.37,8,7.71,54.78,4.81,7557961,713,High (>45%),Advanced,530.01,78.06
INST_01972,Harborview Academy [ISR-1972],Israel,Middle East,Liberal Arts College,Medium (5K-15K),Public,2023-Q4,2023,Humanities,Permissive,49.75,2.82,28.7,79.3,48.0,11.48,8,6.09,6.59,3.24,1399776,401,High (>45%),Developing,174.54,28.06
INST_01973,Community Southport College [PER-1973],Peru,Latin America,Community College,Small (<5K),Public,2023-Q2,2023,STEM,Permissive,13.82,2.48,8.8,37.5,41.6,-2.54,3,5.46,0.43,2.79,400000,143,Low (0-20%),Developing,139.86,6.85
INST_01974,Ashford Research University [SOU-1974],South Africa,Africa,Research University,Large (15K-30K),Public,2024-Q2,2024,STEM,Integrated,52.72,3.1,40.1,83.4,6.81,20.98,6,4.86,45.74,4.22,4124782,465,High (>45%),Developing,443.52,32.69
INST_01975,Thornbury Technical University [KUW-1975],Kuwait,Middle East,Technical Institute,Very Large (>30K),Public,2024-Q3,2024,Multidisciplinary,Cautious,65.7,3.35,67.6,98.0,6.02,26.8,8,7.41,39.89,4.2,18996973,6089,High (>45%),Advanced,155.99,44.02
INST_01976,University of Maplewood [KEN-1976],Kenya,Africa,Liberal Arts College,Small (<5K),Public,2024-Q3,2024,Social Sciences,Permissive,43.76,3.1,19.3,67.8,44.17,11.2,10,4.57,6.87,3.38,400000,147,Medium (20-45%),Developing,136.05,27.13
INST_01977,Hillcrest Institute of Science [CHI-1977],Chile,Latin America,Research University,Very Large (>30K),Mixed,2024-Q3,2024,STEM,Integrated,59.63,4.08,50.6,91.7,6.55,24.61,9,6.62,65.0,4.18,13259048,5547,High (>45%),Developing,119.52,48.66
INST_01978,University of Crestmont [NIG-1978],Nigeria,Africa,Teaching University,Small (<5K),Private,2023-Q3,2023,Social Sciences,Integrated,30.41,3.24,15.6,57.8,9.78,5.52,5,4.52,6.83,3.72,799807,152,Medium (20-45%),Developing,263.09,19.71
